Statistic Label,Census Year,Garda District,Age,Sex,UNIT, VALUE 
Population,2011,Belmullet,Age 25-29,Males,Number, 299 
Population,2011,Belmullet,Age 25-29,Females,Number, 265 
Population,2011,Belmullet,Age 30-34,Males,Number, 251 
Population,2011,Belmullet,Age 30-34,Females,Number, 226 
Population,2011,Belmullet,Age 35-39,Males,Number, 274 
Population,2011,Belmullet,Age 35-39,Females,Number, 258 
Population,2011,Belmullet,Age 40-44,Males,Number, 286 
Population,2011,Belmullet,Age 40-44,Females,Number, 291 
Population,2011,Belmullet,Age 45-49,Males,Number, 329 
Population,2011,Belmullet,Age 45-49,Females,Number, 311 
Population,2011,Belmullet,Age 50-54,Males,Number, 364 
Population,2011,Belmullet,Age 50-54,Females,Number, 338 
Population,2011,Belmullet,Age 55-59,Males,Number, 347 
Population,2011,Belmullet,Age 55-59,Females,Number, 304 
Population,2011,Belmullet,Age 60-64,Males,Number, 353 
Population,2011,Belmullet,Age 60-64,Females,Number, 259 
Population,2011,Belmullet,Age 65-69,Males,Number, 266 
Population,2011,Belmullet,Age 65-69,Females,Number, 205 
Population,2011,Belmullet,Age 70-74,Males,Number, 182 
Population,2011,Belmullet,Age 70-74,Females,Number, 160 
Population,2011,Belmullet,Age 75-79,Males,Number, 162 
Population,2011,Belmullet,Age 75-79,Females,Number, 158 
Population,2011,Belmullet,Age 80-84,Males,Number, 100 
Population,2011,Belmullet,Age 80-84,Females,Number, 131 
Population,2011,Belmullet,Age 85 and over,Males,Number, 76 
Population,2011,Belmullet,Age 85 and over,Females,Number, 164 
Population,2011,Claremorris,Age 0,Males,Number, 308 
Population,2011,Claremorris,Age 0,Females,Number, 266 
Population,2011,Claremorris,Age 1,Males,Number, 331 
Population,2011,Claremorris,Age 1,Females,Number, 281 
Population,2011,Claremorris,Age 2,Males,Number, 313 
Population,2011,Claremorris,Age 2,Females,Number, 302 
Population,2011,Claremorris,Age 3,Males,Number, 292 
Population,2011,Claremorris,Age 3,Females,Number, 314 
Population,2011,Claremorris,Age 4,Males,Number, 289 
Population,2011,Claremorris,Age 4,Females,Number, 273 
Population,2011,Claremorris,Age 5,Males,Number, 283 
Population,2011,Claremorris,Age 5,Females,Number, 295 
Population,2011,Claremorris,Age 6,Males,Number, 311 
Population,2011,Claremorris,Age 6,Females,Number, 306 
Population,2011,Claremorris,Age 7,Males,Number, 274 
Population,2011,Claremorris,Age 7,Females,Number, 283 
Population,2011,Claremorris,Age 8,Males,Number, 277 
Population,2011,Claremorris,Age 8,Females,Number, 280 
Population,2011,Claremorris,Age 9,Males,Number, 289 
Population,2011,Claremorris,Age 9,Females,Number, 299 
Population,2011,Claremorris,Age 10,Males,Number, 291 
Population,2011,Claremorris,Age 10,Females,Number, 281 
Population,2011,Claremorris,Age 11,Males,Number, 286 
Population,2011,Claremorris,Age 11,Females,Number, 281 
Population,2011,Claremorris,Age 12,Males,Number, 323 
Population,2011,Claremorris,Age 12,Females,Number, 281 
Population,2011,Claremorris,Age 13,Males,Number, 274 
Population,2011,Claremorris,Age 13,Females,Number, 254 
Population,2011,Claremorris,Age 14,Males,Number, 294 
Population,2011,Claremorris,Age 14,Females,Number, 297 
Population,2011,Claremorris,Age 15,Males,Number, 278 
Population,2011,Claremorris,Age 15,Females,Number, 253 
Population,2011,Claremorris,Age 16,Males,Number, 273 
Population,2011,Claremorris,Age 16,Females,Number, 271 
Population,2011,Claremorris,Age 17,Males,Number, 271 
Population,2011,Claremorris,Age 17,Females,Number, 264 
Population,2011,Claremorris,Age 18,Males,Number, 230 
Population,2011,Claremorris,Age 18,Females,Number, 291 
Population,2011,Claremorris,Age 19,Males,Number, 186 
Population,2011,Claremorris,Age 19,Females,Number, 183 
Population,2011,Claremorris,Age 20-24,Males,Number," 1,122 "
Population,2011,Claremorris,Age 20-24,Females,Number," 1,037 "
Population,2011,Claremorris,Age 25-29,Males,Number," 1,262 "
Population,2011,Claremorris,Age 25-29,Females,Number," 1,224 "
Population,2011,Claremorris,Age 30-34,Males,Number," 1,429 "
Population,2011,Claremorris,Age 30-34,Females,Number," 1,386 "
Population,2011,Claremorris,Age 35-39,Males,Number," 1,447 "
Population,2011,Claremorris,Age 35-39,Females,Number," 1,383 "
Population,2011,Claremorris,Age 40-44,Males,Number," 1,450 "
Population,2011,Claremorris,Age 40-44,Females,Number," 1,424 "
Population,2011,Claremorris,Age 45-49,Males,Number," 1,420 "
Population,2011,Claremorris,Age 45-49,Females,Number," 1,361 "
Population,2011,Claremorris,Age 50-54,Males,Number," 1,337 "
Population,2011,Claremorris,Age 50-54,Females,Number," 1,372 "
Population,2011,Claremorris,Age 55-59,Males,Number," 1,332 "
Population,2011,Claremorris,Age 55-59,Females,Number," 1,256 "
Population,2011,Claremorris,Age 60-64,Males,Number," 1,302 "
Population,2011,Claremorris,Age 60-64,Females,Number," 1,159 "
Population,2011,Claremorris,Age 65-69,Males,Number," 1,003 "
Population,2011,Claremorris,Age 65-69,Females,Number, 925 
Population,2011,Claremorris,Age 70-74,Males,Number, 761 
Population,2011,Claremorris,Age 70-74,Females,Number, 800 
Population,2011,Claremorris,Age 75-79,Males,Number, 672 
Population,2011,Claremorris,Age 75-79,Females,Number, 671 
Population,2011,Claremorris,Age 80-84,Males,Number, 379 
Population,2011,Claremorris,Age 80-84,Females,Number, 517 
Population,2011,Claremorris,Age 85 and over,Males,Number, 268 
Population,2011,Claremorris,Age 85 and over,Females,Number, 609 
Population,2011,Westport,Age 0,Males,Number, 130 
Population,2011,Westport,Age 0,Females,Number, 140 
Population,2011,Westport,Age 1,Males,Number, 144 
Population,2011,Westport,Age 1,Females,Number, 142 
Population,2011,Westport,Age 2,Males,Number, 128 
Population,2011,Westport,Age 2,Females,Number, 143 
Population,2011,Westport,Age 3,Males,Number, 154 
Population,2011,Westport,Age 3,Females,Number, 134 
Population,2011,Westport,Age 4,Males,Number, 161 
Population,2011,Westport,Age 4,Females,Number, 145 
Population,2011,Westport,Age 5,Males,Number, 132 
Population,2011,Westport,Age 5,Females,Number, 146 
Population,2011,Westport,Age 6,Males,Number, 159 
Population,2011,Westport,Age 6,Females,Number, 134 
Population,2011,Westport,Age 7,Males,Number, 144 
Population,2011,Westport,Age 7,Females,Number, 141 
Population,2011,Westport,Age 8,Males,Number, 172 
Population,2011,Westport,Age 8,Females,Number, 132 
Population,2011,Westport,Age 9,Males,Number, 126 
Population,2011,Westport,Age 9,Females,Number, 134 
Population,2011,Westport,Age 10,Males,Number, 164 
Population,2011,Westport,Age 10,Females,Number, 174 
Population,2011,Westport,Age 11,Males,Number, 156 
Population,2011,Westport,Age 11,Females,Number, 156 
Population,2011,Westport,Age 12,Males,Number, 168 
Population,2011,Westport,Age 12,Females,Number, 131 
Population,2011,Westport,Age 13,Males,Number, 154 
Population,2011,Westport,Age 13,Females,Number, 137 
Population,2011,Westport,Age 14,Males,Number, 150 
Population,2011,Westport,Age 14,Females,Number, 152 
Population,2011,Westport,Age 15,Males,Number, 156 
Population,2011,Westport,Age 15,Females,Number, 115 
Population,2011,Westport,Age 16,Males,Number, 133 
Population,2011,Westport,Age 16,Females,Number, 143 
Population,2011,Westport,Age 17,Males,Number, 164 
Population,2011,Westport,Age 17,Females,Number, 134 
Population,2011,Westport,Age 18,Males,Number, 135 
Population,2011,Westport,Age 18,Females,Number, 128 
Population,2011,Westport,Age 19,Males,Number, 109 
Population,2011,Westport,Age 19,Females,Number, 81 
Population,2011,Westport,Age 20-24,Males,Number, 555 
Population,2011,Westport,Age 20-24,Females,Number, 512 
Population,2011,Westport,Age 25-29,Males,Number, 635 
Population,2011,Westport,Age 25-29,Females,Number, 666 
Population,2011,Westport,Age 30-34,Males,Number, 731 
Population,2011,Westport,Age 30-34,Females,Number, 847 
Population,2011,Westport,Age 35-39,Males,Number, 799 
Population,2011,Westport,Age 35-39,Females,Number, 733 
Population,2011,Westport,Age 40-44,Males,Number, 770 
Population,2011,Westport,Age 40-44,Females,Number, 825 
Population,2011,Westport,Age 45-49,Males,Number, 747 
Population,2011,Westport,Age 45-49,Females,Number, 762 
Population,2011,Westport,Age 50-54,Males,Number, 744 
Population,2011,Westport,Age 50-54,Females,Number, 707 
Population,2011,Westport,Age 55-59,Males,Number, 672 
Population,2011,Westport,Age 55-59,Females,Number, 728 
Population,2011,Westport,Age 60-64,Males,Number, 737 
Population,2011,Westport,Age 60-64,Females,Number, 679 
Population,2011,Westport,Age 65-69,Males,Number, 592 
Population,2011,Westport,Age 65-69,Females,Number, 564 
Population,2011,Westport,Age 70-74,Males,Number, 458 
Population,2011,Westport,Age 70-74,Females,Number, 426 
Population,2011,Westport,Age 75-79,Males,Number, 323 
Population,2011,Westport,Age 75-79,Females,Number, 363 
Population,2011,Westport,Age 80-84,Males,Number, 211 
Population,2011,Westport,Age 80-84,Females,Number, 277 
Population,2011,Westport,Age 85 and over,Males,Number, 159 
Population,2011,Westport,Age 85 and over,Females,Number, 253 
Population,2011,Sligo,Age 0,Males,Number, 314 
Population,2011,Sligo,Age 0,Females,Number, 275 
Population,2011,Sligo,Age 1,Males,Number, 310 
Population,2011,Sligo,Age 1,Females,Number, 294 
Population,2011,Sligo,Age 2,Males,Number, 274 
Population,2011,Sligo,Age 2,Females,Number, 281 
Population,2011,Sligo,Age 3,Males,Number, 318 
Population,2011,Sligo,Age 3,Females,Number, 280 
Population,2011,Sligo,Age 4,Males,Number, 307 
Population,2011,Sligo,Age 4,Females,Number, 267 
Population,2011,Sligo,Age 5,Males,Number, 265 
Population,2011,Sligo,Age 5,Females,Number, 254 
Population,2011,Sligo,Age 6,Males,Number, 251 
Population,2011,Sligo,Age 6,Females,Number, 231 
Population,2011,Sligo,Age 7,Males,Number, 276 
Population,2011,Sligo,Age 7,Females,Number, 279 
Population,2011,Sligo,Age 8,Males,Number, 252 
Population,2011,Sligo,Age 8,Females,Number, 248 
Population,2011,Sligo,Age 9,Males,Number, 247 
Population,2011,Sligo,Age 9,Females,Number, 239 
Population,2011,Sligo,Age 10,Males,Number, 269 
Population,2011,Sligo,Age 10,Females,Number, 264 
Population,2011,Sligo,Age 11,Males,Number, 262 
Population,2011,Sligo,Age 11,Females,Number, 236 
Population,2011,Sligo,Age 12,Males,Number, 300 
Population,2011,Sligo,Age 12,Females,Number, 289 
Population,2011,Sligo,Age 13,Males,Number, 283 
Population,2011,Sligo,Age 13,Females,Number, 238 
Population,2011,Sligo,Age 14,Males,Number, 297 
Population,2011,Sligo,Age 14,Females,Number, 270 
Population,2011,Sligo,Age 15,Males,Number, 276 
Population,2011,Sligo,Age 15,Females,Number, 254 
Population,2011,Sligo,Age 16,Males,Number, 284 
Population,2011,Sligo,Age 16,Females,Number, 258 
Population,2011,Sligo,Age 17,Males,Number, 287 
Population,2011,Sligo,Age 17,Females,Number, 238 
Population,2011,Sligo,Age 18,Males,Number, 331 
Population,2011,Sligo,Age 18,Females,Number, 365 
Population,2011,Sligo,Age 19,Males,Number, 370 
Population,2011,Sligo,Age 19,Females,Number, 410 
Population,2011,Sligo,Age 20-24,Males,Number," 1,575 "
Population,2011,Sligo,Age 20-24,Females,Number," 1,703 "
Population,2011,Sligo,Age 25-29,Males,Number," 1,496 "
Population,2011,Sligo,Age 25-29,Females,Number," 1,627 "
Population,2011,Sligo,Age 30-34,Males,Number," 1,641 "
Population,2011,Sligo,Age 30-34,Females,Number," 1,654 "
Population,2011,Sligo,Age 35-39,Males,Number," 1,501 "
Population,2011,Sligo,Age 35-39,Females,Number," 1,531 "
Population,2011,Sligo,Age 40-44,Males,Number," 1,468 "
Population,2011,Sligo,Age 40-44,Females,Number," 1,394 "
Population,2011,Sligo,Age 45-49,Males,Number," 1,359 "
Population,2011,Sligo,Age 45-49,Females,Number," 1,528 "
Population,2011,Sligo,Age 50-54,Males,Number," 1,360 "
Population,2011,Sligo,Age 50-54,Females,Number," 1,465 "
Population,2011,Sligo,Age 55-59,Males,Number," 1,224 "
Population,2011,Sligo,Age 55-59,Females,Number," 1,365 "
Population,2011,Sligo,Age 60-64,Males,Number," 1,158 "
Population,2011,Sligo,Age 60-64,Females,Number," 1,145 "
Population,2011,Sligo,Age 65-69,Males,Number, 885 
Population,2011,Sligo,Age 65-69,Females,Number, 861 
Population,2011,Sligo,Age 70-74,Males,Number, 613 
Population,2011,Sligo,Age 70-74,Females,Number, 684 
Population,2011,Sligo,Age 75-79,Males,Number, 476 
Population,2011,Sligo,Age 75-79,Females,Number, 584 
Population,2011,Sligo,Age 80-84,Males,Number, 293 
Population,2011,Sligo,Age 80-84,Females,Number, 452 
Population,2011,Sligo,Age 85 and over,Males,Number, 200 
Population,2011,Sligo,Age 85 and over,Females,Number, 507 
Population,2011,Ballymote,Age 0,Males,Number, 165 
Population,2011,Ballymote,Age 0,Females,Number, 156 
Population,2011,Ballymote,Age 1,Males,Number, 173 
Population,2011,Ballymote,Age 1,Females,Number, 182 
Population,2011,Ballymote,Age 2,Males,Number, 172 
Population,2011,Ballymote,Age 2,Females,Number, 158 
Population,2011,Ballymote,Age 3,Males,Number, 166 
Population,2011,Ballymote,Age 3,Females,Number, 165 
Population,2011,Ballymote,Age 4,Males,Number, 181 
Population,2011,Ballymote,Age 4,Females,Number, 158 
Population,2011,Ballymote,Age 5,Males,Number, 167 
Population,2011,Ballymote,Age 5,Females,Number, 156 
Population,2011,Ballymote,Age 6,Males,Number, 195 
Population,2011,Ballymote,Age 6,Females,Number, 173 
Population,2011,Ballymote,Age 7,Males,Number, 154 
Population,2011,Ballymote,Age 7,Females,Number, 165 
Population,2011,Ballymote,Age 8,Males,Number, 155 
Population,2011,Ballymote,Age 8,Females,Number, 164 
Population,2011,Ballymote,Age 9,Males,Number, 163 
Population,2011,Ballymote,Age 9,Females,Number, 161 
Population,2011,Ballymote,Age 10,Males,Number, 183 
Population,2011,Ballymote,Age 10,Females,Number, 146 
Population,2011,Ballymote,Age 11,Males,Number, 189 
Population,2011,Ballymote,Age 11,Females,Number, 150 
Population,2011,Ballymote,Age 12,Males,Number, 162 
Population,2011,Ballymote,Age 12,Females,Number, 148 
Population,2011,Ballymote,Age 13,Males,Number, 174 
Population,2011,Ballymote,Age 13,Females,Number, 151 
Population,2011,Ballymote,Age 14,Males,Number, 151 
Population,2011,Ballymote,Age 14,Females,Number, 158 
Population,2011,Ballymote,Age 15,Males,Number, 134 
Population,2011,Ballymote,Age 15,Females,Number, 133 
Population,2011,Ballymote,Age 16,Males,Number, 165 
Population,2011,Ballymote,Age 16,Females,Number, 120 
Population,2011,Ballymote,Age 17,Males,Number, 157 
Population,2011,Ballymote,Age 17,Females,Number, 128 
Population,2011,Ballymote,Age 18,Males,Number, 126 
Population,2011,Ballymote,Age 18,Females,Number, 124 
Population,2011,Ballymote,Age 19,Males,Number, 120 
Population,2011,Ballymote,Age 19,Females,Number, 101 
Population,2011,Ballymote,Age 20-24,Males,Number, 523 
Population,2011,Ballymote,Age 20-24,Females,Number, 519 
Population,2011,Ballymote,Age 25-29,Males,Number, 675 
Population,2011,Ballymote,Age 25-29,Females,Number, 627 
Population,2011,Ballymote,Age 30-34,Males,Number, 713 
Population,2011,Ballymote,Age 30-34,Females,Number, 707 
Population,2011,Ballymote,Age 35-39,Males,Number, 766 
Population,2011,Ballymote,Age 35-39,Females,Number, 838 
Population,2011,Ballymote,Age 40-44,Males,Number, 795 
Population,2011,Ballymote,Age 40-44,Females,Number, 760 
Population,2011,Ballymote,Age 45-49,Males,Number, 842 
Population,2011,Ballymote,Age 45-49,Females,Number, 721 
Population,2011,Ballymote,Age 50-54,Males,Number, 770 
Population,2011,Ballymote,Age 50-54,Females,Number, 754 
Population,2011,Ballymote,Age 55-59,Males,Number, 702 
Population,2011,Ballymote,Age 55-59,Females,Number, 655 
Population,2011,Ballymote,Age 60-64,Males,Number, 701 
Population,2011,Ballymote,Age 60-64,Females,Number, 636 
Population,2011,Ballymote,Age 65-69,Males,Number, 568 
Population,2011,Ballymote,Age 65-69,Females,Number, 513 
Population,2011,Ballymote,Age 70-74,Males,Number, 423 
Population,2011,Ballymote,Age 70-74,Females,Number, 397 
Population,2011,Ballymote,Age 75-79,Males,Number, 325 
Population,2011,Ballymote,Age 75-79,Females,Number, 315 
Population,2011,Ballymote,Age 80-84,Males,Number, 227 
Population,2011,Ballymote,Age 80-84,Females,Number, 267 
Population,2011,Ballymote,Age 85 and over,Males,Number, 153 
Population,2011,Ballymote,Age 85 and over,Females,Number, 308 
Population,2011,Carrick-on-Shannon,Age 0,Males,Number, 236 
Population,2011,Carrick-on-Shannon,Age 0,Females,Number, 241 
Population,2011,Carrick-on-Shannon,Age 1,Males,Number, 252 
Population,2011,Carrick-on-Shannon,Age 1,Females,Number, 254 
Population,2011,Carrick-on-Shannon,Age 2,Males,Number, 243 
Population,2011,Carrick-on-Shannon,Age 2,Females,Number, 248 
Population,2011,Carrick-on-Shannon,Age 3,Males,Number, 270 
Population,2011,Carrick-on-Shannon,Age 3,Females,Number, 227 
Population,2011,Carrick-on-Shannon,Age 4,Males,Number, 273 
Population,2011,Carrick-on-Shannon,Age 4,Females,Number, 261 
Population,2011,Carrick-on-Shannon,Age 5,Males,Number, 251 
Population,2011,Carrick-on-Shannon,Age 5,Females,Number, 227 
Population,2011,Carrick-on-Shannon,Age 6,Males,Number, 259 
Population,2011,Carrick-on-Shannon,Age 6,Females,Number, 204 
Population,2011,Carrick-on-Shannon,Age 7,Males,Number, 253 
Population,2011,Carrick-on-Shannon,Age 7,Females,Number, 239 
Population,2011,Carrick-on-Shannon,Age 8,Males,Number, 212 
Population,2011,Carrick-on-Shannon,Age 8,Females,Number, 215 
Population,2011,Carrick-on-Shannon,Age 9,Males,Number, 236 
Population,2011,Carrick-on-Shannon,Age 9,Females,Number, 222 
Population,2011,Carrick-on-Shannon,Age 10,Males,Number, 226 
Population,2011,Carrick-on-Shannon,Age 10,Females,Number, 184 
Population,2011,Carrick-on-Shannon,Age 11,Males,Number, 217 
Population,2011,Carrick-on-Shannon,Age 11,Females,Number, 244 
Population,2011,Carrick-on-Shannon,Age 12,Males,Number, 253 
Population,2011,Carrick-on-Shannon,Age 12,Females,Number, 206 
Population,2011,Carrick-on-Shannon,Age 13,Males,Number, 221 
Population,2011,Carrick-on-Shannon,Age 13,Females,Number, 205 
Population,2011,Carrick-on-Shannon,Age 14,Males,Number, 200 
Population,2011,Carrick-on-Shannon,Age 14,Females,Number, 210 
Population,2011,Carrick-on-Shannon,Age 15,Males,Number, 240 
Population,2011,Carrick-on-Shannon,Age 15,Females,Number, 206 
Population,2011,Carrick-on-Shannon,Age 16,Males,Number, 177 
Population,2011,Carrick-on-Shannon,Age 16,Females,Number, 191 
Population,2011,Carrick-on-Shannon,Age 17,Males,Number, 211 
Population,2011,Carrick-on-Shannon,Age 17,Females,Number, 168 
