STATISTIC,Statistic Label,TLIST(A1),Census Year,C04167V04938,Electoral Divisions,UNIT, VALUE 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1de9-13a3-e055-000000000001,"Rathmines West F, Dublin City",%, 39.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1dea-13a3-e055-000000000001,"Rotunda A, Dublin City",%, 56.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1deb-13a3-e055-000000000001,"Rotunda B, Dublin City",%, 54.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1dec-13a3-e055-000000000001,"Royal Exchange A, Dublin City",%, 53.80 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ded-13a3-e055-000000000001,"Royal Exchange B, Dublin City",%, 49.90 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1dee-13a3-e055-000000000001,"Saint Kevin's, Dublin City",%, 51.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1def-13a3-e055-000000000001,"South Dock, Dublin City",%, 50.60 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1df0-13a3-e055-000000000001,"Terenure A, Dublin City",%, 23.00 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1df1-13a3-e055-000000000001,"Terenure B, Dublin City",%, 19.60 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1df2-13a3-e055-000000000001,"Terenure C, Dublin City",%, 14.40 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1df3-13a3-e055-000000000001,"Terenure D, Dublin City",%, 14.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1df4-13a3-e055-000000000001,"Ushers A, Dublin City",%, 52.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1df5-13a3-e055-000000000001,"Ushers B, Dublin City",%, 44.90 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1df6-13a3-e055-000000000001,"Ushers C, Dublin City",%, 34.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1df7-13a3-e055-000000000001,"Ushers D, Dublin City",%, 36.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1df8-13a3-e055-000000000001,"Ushers E, Dublin City",%, 22.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e05-13a3-e055-000000000001,"Ushers F, Dublin City",%, 25.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e06-13a3-e055-000000000001,"Walkinstown A, Dublin City",%, 27.00 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e07-13a3-e055-000000000001,"Walkinstown B, Dublin City",%, 16.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e08-13a3-e055-000000000001,"Walkinstown C, Dublin City",%, 13.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e09-13a3-e055-000000000001,"Whitehall A, Dublin City",%, 19.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e0a-13a3-e055-000000000001,"Whitehall B, Dublin City",%, 22.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e0b-13a3-e055-000000000001,"Whitehall C, Dublin City",%, 29.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e0c-13a3-e055-000000000001,"Whitehall D, Dublin City",%, 26.10 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e0d-13a3-e055-000000000001,"Wood Quay A, Dublin City",%, 23.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e0e-13a3-e055-000000000001,"Wood Quay B, Dublin City",%, 39.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e23-13a3-e055-000000000001,"Ballinascorney, South Dublin",%, 22.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e2a-13a3-e055-000000000001,"Ballyboden, South Dublin",%, 13.40 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ce0-13a3-e055-000000000001,"Bohernabreena, South Dublin",%, 13.40 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1d02-13a3-e055-000000000001,"Clondalkin Village, South Dublin",%, 19.60 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cfc-13a3-e055-000000000001,"Clondalkin-Ballymount, South Dublin",%, 30.60 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cfd-13a3-e055-000000000001,"Clondalkin-Cappaghmore, South Dublin",%, 14.60 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cfe-13a3-e055-000000000001,"Clondalkin-Dunawley, South Dublin",%, 20.00 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cff-13a3-e055-000000000001,"Clondalkin-Monastery, South Dublin",%, 27.40 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1d00-13a3-e055-000000000001,"Clondalkin-Moorfield, South Dublin",%, 14.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1d01-13a3-e055-000000000001,"Clondalkin-Rowlagh, South Dublin",%, 9.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1d5f-13a3-e055-000000000001,"Edmondstown, South Dublin",%, 13.60 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1d60-13a3-e055-000000000001,"Firhouse Village, South Dublin",%, 18.10 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1d61-13a3-e055-000000000001,"Firhouse-Ballycullen, South Dublin",%, 19.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1d78-13a3-e055-000000000001,"Firhouse-Knocklyon, South Dublin",%, 8.90 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1dc8-13a3-e055-000000000001,"Lucan Heights, South Dublin",%, 16.10 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1dc7-13a3-e055-000000000001,"Lucan-Esker, South Dublin",%, 30.90 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1dde-13a3-e055-000000000001,"Lucan-St. Helens, South Dublin",%, 38.00 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1de2-13a3-e055-000000000001,"Newcastle, South Dublin",%, 21.80 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1de3-13a3-e055-000000000001,"Palmerston Village, South Dublin",%, 12.90 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1de4-13a3-e055-000000000001,"Palmerston West, South Dublin",%, 13.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1dff-13a3-e055-000000000001,"Rathcoole, South Dublin",%, 19.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e04-13a3-e055-000000000001,"Rathfarnham Village, South Dublin",%, 18.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e00-13a3-e055-000000000001,"Rathfarnham-Ballyroan, South Dublin",%, 10.80 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e01-13a3-e055-000000000001,"Rathfarnham-Butterfield, South Dublin",%, 11.90 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e02-13a3-e055-000000000001,"Rathfarnham-Hermitage, South Dublin",%, 18.10 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e03-13a3-e055-000000000001,"Rathfarnham-St. Enda's, South Dublin",%, 14.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e16-13a3-e055-000000000001,"Saggart, South Dublin",%, 35.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cb3-13a3-e055-000000000001,"Tallaght-Avonbeg, South Dublin",%, 10.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cb4-13a3-e055-000000000001,"Tallaght-Belgard, South Dublin",%, 15.10 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cb5-13a3-e055-000000000001,"Tallaght-Fettercairn, South Dublin",%, 25.80 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cb6-13a3-e055-000000000001,"Tallaght-Glenview, South Dublin",%, 31.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cb7-13a3-e055-000000000001,"Tallaght-Jobstown, South Dublin",%, 24.80 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cb8-13a3-e055-000000000001,"Tallaght-Killinardan, South Dublin",%, 10.40 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cca-13a3-e055-000000000001,"Tallaght-Kilnamanagh, South Dublin",%, 8.90 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ccb-13a3-e055-000000000001,"Tallaght-Kiltipper, South Dublin",%, 19.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ccc-13a3-e055-000000000001,"Tallaght-Kingswood, South Dublin",%, 17.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ccd-13a3-e055-000000000001,"Tallaght-Millbrook, South Dublin",%, 10.80 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cce-13a3-e055-000000000001,"Tallaght-Oldbawn, South Dublin",%, 16.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ccf-13a3-e055-000000000001,"Tallaght-Springfield, South Dublin",%, 39.40 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cd0-13a3-e055-000000000001,"Tallaght-Tymon, South Dublin",%, 10.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cd6-13a3-e055-000000000001,"Templeogue Village, South Dublin",%, 18.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cd1-13a3-e055-000000000001,"Templeogue-Cypress, South Dublin",%, 11.90 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cd2-13a3-e055-000000000001,"Templeogue-Kimmage Manor, South Dublin",%, 14.10 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cd3-13a3-e055-000000000001,"Templeogue-Limekiln, South Dublin",%, 11.80 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cd4-13a3-e055-000000000001,"Templeogue-Orwell, South Dublin",%, 8.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cd5-13a3-e055-000000000001,"Templeogue-Osprey, South Dublin",%, 9.10 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cd7-13a3-e055-000000000001,"Terenure-Cherryfield, South Dublin",%, 13.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ce6-13a3-e055-000000000001,"Terenure-Greentrees, South Dublin",%, 11.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ce7-13a3-e055-000000000001,"Terenure-St. James, South Dublin",%, 9.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1eef-13a3-e055-000000000001,"Airport, Fingal",%, 51.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ef0-13a3-e055-000000000001,"Balbriggan Rural, Fingal",%, 32.70 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ef1-13a3-e055-000000000001,"Balbriggan Urban, Fingal",%, 22.40 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ef2-13a3-e055-000000000001,"Baldoyle, Fingal",%, 21.00 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e22-13a3-e055-000000000001,"Balgriffin, Fingal",%, 45.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e33-13a3-e055-000000000001,"Ballyboghil, Fingal",%, 13.00 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1e35-13a3-e055-000000000001,"Balscadden, Fingal",%, 8.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cc5-13a3-e055-000000000001,"Blanchardstown-Abbotstown, Fingal",%, 42.90 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cc6-13a3-e055-000000000001,"Blanchardstown-Blakestown, Fingal",%, 33.60 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cc7-13a3-e055-000000000001,"Blanchardstown-Coolmine, Fingal",%, 31.10 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cc8-13a3-e055-000000000001,"Blanchardstown-Corduff, Fingal",%, 17.10 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cc9-13a3-e055-000000000001,"Blanchardstown-Delwood, Fingal",%, 29.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cdd-13a3-e055-000000000001,"Blanchardstown-Mulhuddart, Fingal",%, 43.50 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cde-13a3-e055-000000000001,"Blanchardstown-Roselawn, Fingal",%, 15.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cdf-13a3-e055-000000000001,"Blanchardstown-Tyrrelstown, Fingal",%, 33.30 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1ce5-13a3-e055-000000000001,"Castleknock-Knockmaroon, Fingal",%, 25.20 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1cf6-13a3-e055-000000000001,"Castleknock-Park, Fingal",%, 25.80 
F1008C07,Percentage of those in county Dublin with a birthplace outside of Ireland(Republic),2022,2022,2ae19629-1d17-13a3-e055-000000000001,"Clonmethan, Fingal",%, 10.10 
