Statistic Label,Electoral Division,Year,UNIT, VALUE ,Electoral Division Name,,,
Household median gross income,"216 Tuam Urban, Co. Galway",2016,Euro,"30,167.00",TUAM URBAN,1,CO. GALWAY,GALWAY
Household median gross income,"001 Ballinamore, Co. Leitrim",2016,Euro,"34,773.00",BALLINAMORE,1,CO. LEITRIM,LEITRIM
Household median gross income,"002 Cloverhill, Co. Leitrim",2016,Euro,"30,931.00",CLOVERHILL,1,CO. LEITRIM,LEITRIM
Household median gross income,"003 Corrala, Co. Leitrim",2016,Euro,"37,074.00",CORRALA,1,CO. LEITRIM,LEITRIM
Household median gross income,"004 Drumreilly North, Co. Leitrim",2016,Euro,"37,748.00",DRUMREILLY NORTH,1,CO. LEITRIM,LEITRIM
Household median gross income,"005 Drumreilly South, Co. Leitrim",2016,Euro,"24,490.00",DRUMREILLY SOUTH,1,CO. LEITRIM,LEITRIM
Household median gross income,"006 Garadice, Co. Leitrim",2016,Euro,"28,571.00",GARADICE,1,CO. LEITRIM,LEITRIM
Household median gross income,999 Greaghglass / Stralongford,2016,Euro,"27,320.00",GREAGHGLASS / STRALONGFORD,1,Co. Donegal,DONEGAL
Household median gross income,"008 Killygar, Co. Leitrim",2016,Euro,"38,106.00",KILLYGAR,1,CO. LEITRIM,LEITRIM
Household median gross income,"009 Newtowngore, Co. Leitrim",2016,Euro,"30,382.00",NEWTOWNGORE,1,CO. LEITRIM,LEITRIM
Household median gross income,"010 Oughteragh, Co. Leitrim",2016,Euro,"24,913.00",OUGHTERAGH,1,CO. LEITRIM,LEITRIM
Household median gross income,"012 Aghacashel, Co. Leitrim",2016,Euro,"42,309.00",AGHACASHEL,1,CO. LEITRIM,LEITRIM
Household median gross income,"013 Annaduff, Co. Leitrim",2016,Euro,"36,836.00",ANNADUFF,1,CO. LEITRIM,LEITRIM
Household median gross income,"014 Barnameenagh, Co. Leitrim",2016,Euro,"35,304.00",BARNAMEENAGH,1,CO. LEITRIM,LEITRIM
Household median gross income,"015 Carrick-on-Shannon, Co. Leitrim",2016,Euro,"33,947.00",CARRICK-ON-SHANNON,1,CO. LEITRIM,LEITRIM
Household median gross income,999 Drumreilly West / Drumreilly East,2016,Euro,"37,225.00",DRUMREILLY WEST / DRUMREILLY EAST,1,Co. Leitrim,LEITRIM
Household median gross income,"018 Drumshanbo, Co. Leitrim",2016,Euro,"33,227.00",DRUMSHANBO,1,CO. LEITRIM,LEITRIM
Household median gross income,"019 Drumsna, Co. Leitrim",2016,Euro,"35,874.00",DRUMSNA,1,CO. LEITRIM,LEITRIM
Household median gross income,"020 Gortnagullion, Co. Leitrim",2016,Euro,"38,412.00",GORTNAGULLION,1,CO. LEITRIM,LEITRIM
Household median gross income,"021 Gowel, Co. Leitrim",2016,Euro,"47,333.00",GOWEL,1,CO. LEITRIM,LEITRIM
Household median gross income,"022 Keshcarrigan, Co. Leitrim",2016,Euro,"35,140.00",KESHCARRIGAN,1,CO. LEITRIM,LEITRIM
Household median gross income,"023 Kiltubbrid, Co. Leitrim",2016,Euro,"34,091.00",KILTUBBRID,1,CO. LEITRIM,LEITRIM
Household median gross income,"024 Leitrim, Co. Leitrim",2016,Euro,"45,413.00",LEITRIM,1,CO. LEITRIM,LEITRIM
Household median gross income,"025 Moher, Co. Leitrim",2016,Euro,"33,655.00",MOHER,1,CO. LEITRIM,LEITRIM
Household median gross income,"026 Yugan, Co. Leitrim",2016,Euro,"25,014.00",YUGAN,1,CO. LEITRIM,LEITRIM
Household median gross income,999 Aghalateeve / Aghanlish,2016,Euro,"33,805.00",AGHALATEEVE / AGHANLISH,1,Co. Leitrim,LEITRIM
Household median gross income,999 Aghavoghill / Melvin,2016,Euro,"22,227.00",AGHAVOGHILL / MELVIN,1,Co. Leitrim,LEITRIM
Household median gross income,"030 Gubacreeny, Co. Leitrim",2016,Euro,"35,536.00",GUBACREENY,1,CO. LEITRIM,LEITRIM
Household median gross income,"031 Kinlough, Co. Leitrim",2016,Euro,"32,954.00",KINLOUGH,1,CO. LEITRIM,LEITRIM
Household median gross income,"033 Tullaghan, Co. Leitrim",2016,Euro,"33,983.00",TULLAGHAN,1,CO. LEITRIM,LEITRIM
Household median gross income,"035 Ballaghameehan, Co. Leitrim",2016,Euro,"31,528.00",BALLAGHAMEEHAN,1,CO. LEITRIM,LEITRIM
Household median gross income,"036 Belhavel, Co. Leitrim",2016,Euro,"32,743.00",BELHAVEL,1,CO. LEITRIM,LEITRIM
Household median gross income,"037 Cloonclare, Co. Leitrim",2016,Euro,"27,063.00",CLOONCLARE,1,CO. LEITRIM,LEITRIM
Household median gross income,"038 Cloonlogher, Co. Leitrim",2016,Euro,"34,662.00",CLOONLOGHER,1,CO. LEITRIM,LEITRIM
Household median gross income,"039 Drumahaire, Co. Leitrim",2016,Euro,"39,659.00",DRUMAHAIRE,1,CO. LEITRIM,LEITRIM
Household median gross income,"040 Drumkeeran, Co. Leitrim",2016,Euro,"31,531.00",DRUMKEERAN,1,CO. LEITRIM,LEITRIM
Household median gross income,999 Garvagh / Arigna,2016,Euro,"24,562.00",GARVAGH / ARIGNA,1,Co. Roscommon,ROSCOMMON
Household median gross income,"042 Glenade, Co. Leitrim",2016,Euro,"30,517.00",GLENADE,1,CO. LEITRIM,LEITRIM
Household median gross income,"043 Glenaniff, Co. Leitrim",2016,Euro,"30,132.00",GLENANIFF,1,CO. LEITRIM,LEITRIM
Household median gross income,"044 Glenboy, Co. Leitrim",2016,Euro,"48,650.00",GLENBOY,1,CO. LEITRIM,LEITRIM
Household median gross income,"045 Glencar, Co. Leitrim",2016,Euro,"45,876.00",GLENCAR,1,CO. LEITRIM,LEITRIM
Household median gross income,"046 Glenfarn, Co. Leitrim",2016,Euro,"35,437.00",GLENFARN,1,CO. LEITRIM,LEITRIM
Household median gross income,"047 Killanummery, Co. Leitrim",2016,Euro,"37,464.00",KILLANUMMERY,1,CO. LEITRIM,LEITRIM
Household median gross income,"048 Killarga, Co. Leitrim",2016,Euro,"34,555.00",KILLARGA,1,CO. LEITRIM,LEITRIM
Household median gross income,"049 Kiltyclogher, Co. Leitrim",2016,Euro,"20,534.00",KILTYCLOGHER,1,CO. LEITRIM,LEITRIM
Household median gross income,"050 Lurganboy, Co. Leitrim",2016,Euro,"39,945.00",LURGANBOY,1,CO. LEITRIM,LEITRIM
Household median gross income,"051 Mahanagh, Co. Leitrim",2016,Euro,"33,549.00",MAHANAGH,1,CO. LEITRIM,LEITRIM
Household median gross income,"052 Manorhamilton, Co. Leitrim",2016,Euro,"34,128.00",MANORHAMILTON,1,CO. LEITRIM,LEITRIM
Household median gross income,"053 Munakill, Co. Leitrim",2016,Euro,"38,813.00",MUNAKILL,1,CO. LEITRIM,LEITRIM
Household median gross income,"054 Sramore, Co. Leitrim",2016,Euro,"51,148.00",SRAMORE,1,CO. LEITRIM,LEITRIM
Household median gross income,"055 St. Patrick's, Co. Leitrim",2016,Euro,"49,888.00",ST. PATRICK'S,1,CO. LEITRIM,LEITRIM
Household median gross income,"056 Aghavas, Co. Leitrim",2016,Euro,"36,992.00",AGHAVAS,1,CO. LEITRIM,LEITRIM
Household median gross income,"057 Beihy, Co. Leitrim",2016,Euro,"37,593.00",BEIHY,1,CO. LEITRIM,LEITRIM
Household median gross income,"058 Breandrum, Co. Leitrim",2016,Euro,"30,560.00",BREANDRUM,1,CO. LEITRIM,LEITRIM
Household median gross income,"059 Bunnybeg, Co. Leitrim",2016,Euro,"32,469.00",BUNNYBEG,1,CO. LEITRIM,LEITRIM
Household median gross income,"060 Carrigallen East, Co. Leitrim",2016,Euro,"27,181.00",CARRIGALLEN EAST,1,CO. LEITRIM,LEITRIM
Household median gross income,"061 Carrigallen West, Co. Leitrim",2016,Euro,"32,557.00",CARRIGALLEN WEST,1,CO. LEITRIM,LEITRIM
Household median gross income,"062 Cashel, Co. Leitrim",2016,Euro,"40,878.00",CASHEL,1,CO. LEITRIM,LEITRIM
Household median gross income,"063 Castlefore, Co. Leitrim",2016,Euro,"38,198.00",CASTLEFORE,1,CO. LEITRIM,LEITRIM
Household median gross income,"064 Cattan, Co. Leitrim",2016,Euro,"35,550.00",CATTAN,1,CO. LEITRIM,LEITRIM
Household median gross income,"065 Cloone, Co. Leitrim",2016,Euro,"37,095.00",CLOONE,1,CO. LEITRIM,LEITRIM
Household median gross income,"066 Corriga, Co. Leitrim",2016,Euro,"25,878.00",CORRIGA,1,CO. LEITRIM,LEITRIM
Household median gross income,"067 Drumard, Co. Leitrim",2016,Euro,"50,030.00",DRUMARD,1,CO. LEITRIM,LEITRIM
Household median gross income,"068 Drumdoo, Co. Leitrim",2016,Euro,"37,075.00",DRUMDOO,1,CO. LEITRIM,LEITRIM
Household median gross income,"069 Drumod, Co. Leitrim",2016,Euro,"41,125.00",DRUMOD,1,CO. LEITRIM,LEITRIM
Household median gross income,"070 Fenagh, Co. Leitrim",2016,Euro,"39,358.00",FENAGH,1,CO. LEITRIM,LEITRIM
Household median gross income,"071 Gortermone, Co. Leitrim",2016,Euro,"41,871.00",GORTERMONE,1,CO. LEITRIM,LEITRIM
Household median gross income,"072 Keeldra, Co. Leitrim",2016,Euro,"40,971.00",KEELDRA,1,CO. LEITRIM,LEITRIM
Household median gross income,"073 Lisgillock, Co. Leitrim",2016,Euro,"35,896.00",LISGILLOCK,1,CO. LEITRIM,LEITRIM
Household median gross income,"074 Mohill, Co. Leitrim",2016,Euro,"26,468.00",MOHILL,1,CO. LEITRIM,LEITRIM
Household median gross income,"075 Rinn, Co. Leitrim",2016,Euro,"38,372.00",RINN,1,CO. LEITRIM,LEITRIM
Household median gross income,"076 Riverstown, Co. Leitrim",2016,Euro,"30,635.00",RIVERSTOWN,1,CO. LEITRIM,LEITRIM
Household median gross income,"077 Roosky, Co. Leitrim",2016,Euro,"34,931.00",ROOSKY,1,CO. LEITRIM,LEITRIM
Household median gross income,"078 Rowan, Co. Leitrim",2016,Euro,"31,690.00",ROWAN,1,CO. LEITRIM,LEITRIM
Household median gross income,"001 Ardnaree South Urban, Co. Mayo",2016,Euro,"28,010.00",ARDNAREE SOUTH URBAN,1,CO. MAYO,MAYO
Household median gross income,"002 Ballina Urban, Co. Mayo",2016,Euro,"28,451.00",BALLINA URBAN,1,CO. MAYO,MAYO
Household median gross income,"003 Castlebar Urban, Co. Mayo",2016,Euro,"31,124.00",CASTLEBAR URBAN,1,CO. MAYO,MAYO
Household median gross income,"004 Westport Urban, Co. Mayo",2016,Euro,"36,238.00",WESTPORT URBAN,1,CO. MAYO,MAYO
Household median gross income,"005 Ardagh, Co. Mayo",2016,Euro,"48,933.00",ARDAGH,1,CO. MAYO,MAYO
Household median gross income,"006 Ardnaree North (Part Urban), Co. Mayo",2016,Euro,"47,747.00",ARDNAREE NORTH (PART URBAN),1,CO. MAYO,MAYO
Household median gross income,"007 Ardnaree South Rural (Part Urban), Co. Mayo",2016,Euro,"47,168.00",ARDNAREE SOUTH RURAL (PART URBAN),1,CO. MAYO,MAYO
Household median gross income,"008 Attymass East, Co. Mayo",2016,Euro,"30,116.00",ATTYMASS EAST,1,CO. MAYO,MAYO
Household median gross income,"009 Attymass West, Co. Mayo",2016,Euro,"34,908.00",ATTYMASS WEST,1,CO. MAYO,MAYO
Household median gross income,"010 Ballina Rural (Part Urban), Co. Mayo",2016,Euro,"41,901.00",BALLINA RURAL (PART URBAN),1,CO. MAYO,MAYO
Household median gross income,"011 Ballycastle, Co. Mayo",2016,Euro,"26,009.00",BALLYCASTLE,1,CO. MAYO,MAYO
Household median gross income,"012 Ballysakeery, Co. Mayo",2016,Euro,"45,725.00",BALLYSAKEERY,1,CO. MAYO,MAYO
Household median gross income,"013 Béal Deirg Mór, Co. Mayo",2016,Euro,"32,980.00",BÉAL DEIRG MÓR,1,CO. MAYO,MAYO
Household median gross income,"014 Bunaveela, Co. Mayo",2016,Euro,"25,271.00",BUNAVEELA,1,CO. MAYO,MAYO
Household median gross income,"015 Carrowmore, Co. Mayo",2016,Euro,"46,297.00",CARROWMORE,1,CO. MAYO,MAYO
Household median gross income,"016 Crossmolina North, Co. Mayo",2016,Euro,"32,530.00",CROSSMOLINA NORTH,1,CO. MAYO,MAYO
Household median gross income,"017 Crossmolina South, Co. Mayo",2016,Euro,"43,753.00",CROSSMOLINA SOUTH,1,CO. MAYO,MAYO
Household median gross income,"018 Deel, Co. Mayo",2016,Euro,"40,058.00",DEEL,1,CO. MAYO,MAYO
Household median gross income,"019 Derry, Co. Mayo",2016,Euro,"38,961.00",DERRY,1,CO. MAYO,MAYO
Household median gross income,"020 Fortland, Co. Mayo",2016,Euro,"39,268.00",FORTLAND,1,CO. MAYO,MAYO
Household median gross income,"021 Kilfian East, Co. Mayo",2016,Euro,"33,914.00",KILFIAN EAST,1,CO. MAYO,MAYO
Household median gross income,"022 Kilfian South, Co. Mayo",2016,Euro,"38,427.00",KILFIAN SOUTH,1,CO. MAYO,MAYO
Household median gross income,"023 Kilfian West, Co. Mayo",2016,Euro,"26,528.00",KILFIAN WEST,1,CO. MAYO,MAYO
Household median gross income,"024 Kilgarvan, Co. Mayo",2016,Euro,"37,194.00",KILGARVAN,1,CO. MAYO,MAYO
Household median gross income,"025 Killala, Co. Mayo",2016,Euro,"35,500.00",KILLALA,1,CO. MAYO,MAYO
Household median gross income,"026 Lackan North, Co. Mayo",2016,Euro,"26,406.00",LACKAN NORTH,1,CO. MAYO,MAYO
Household median gross income,"027 Lackan South, Co. Mayo",2016,Euro,"32,924.00",LACKAN SOUTH,1,CO. MAYO,MAYO
Household median gross income,"028 Letterbrick, Co. Mayo",2016,Euro,"29,043.00",LETTERBRICK,1,CO. MAYO,MAYO
Household median gross income,"029 Mount Falcon, Co. Mayo",2016,Euro,"40,762.00",MOUNT FALCON,1,CO. MAYO,MAYO
Household median gross income,"030 Rathoma, Co. Mayo",2016,Euro,"31,810.00",RATHOMA,1,CO. MAYO,MAYO
Household median gross income,"031 Sallymount, Co. Mayo",2016,Euro,"38,049.00",SALLYMOUNT,1,CO. MAYO,MAYO
Household median gross income,"032 Sraheen, Co. Mayo",2016,Euro,"34,346.00",SRAHEEN,1,CO. MAYO,MAYO
Household median gross income,"033 Baile an Chalaidh, Co. Mayo",2016,Euro,"27,427.00",BAILE AN CHALAIDH,1,CO. MAYO,MAYO
Household median gross income,"034 Ballinrobe, Co. Mayo",2016,Euro,"36,476.00",BALLINROBE,1,CO. MAYO,MAYO
Household median gross income,"035 Baile Óbha, Co. Mayo",2016,Euro,"36,068.00",BAILE ÓBHA,1,CO. MAYO,MAYO
Household median gross income,"036 Burriscarra, Co. Mayo",2016,Euro,"53,024.00",BURRISCARRA,1,CO. MAYO,MAYO
Household median gross income,"037 An Cheapaigh Dhuibh, Co. Mayo",2016,Euro,"36,532.00",AN CHEAPAIGH DHUIBH,1,CO. MAYO,MAYO
Household median gross income,"038 Cong, Co. Mayo",2016,Euro,"47,132.00",CONG,1,CO. MAYO,MAYO
Household median gross income,"039 Coonard, Co. Mayo",2016,Euro,"33,891.00",COONARD,1,CO. MAYO,MAYO
Household median gross income,"040 Dalgan, Co. Mayo",2016,Euro,"43,131.00",DALGAN,1,CO. MAYO,MAYO
Household median gross income,"041 Hollymount, Co. Mayo",2016,Euro,"40,668.00",HOLLYMOUNT,1,CO. MAYO,MAYO
Household median gross income,"042 Houndswood, Co. Mayo",2016,Euro,"38,359.00",HOUNDSWOOD,1,CO. MAYO,MAYO
Household median gross income,"043 Kilcommon, Co. Mayo",2016,Euro,"41,366.00",KILCOMMON,1,CO. MAYO,MAYO
Household median gross income,"044 Kilmaine, Co. Mayo",2016,Euro,"38,361.00",KILMAINE,1,CO. MAYO,MAYO
Household median gross income,"045 Neale, Co. Mayo",2016,Euro,"43,909.00",NEALE,1,CO. MAYO,MAYO
Household median gross income,"046 Newbrook, Co. Mayo",2016,Euro,"45,458.00",NEWBROOK,1,CO. MAYO,MAYO
Household median gross income,"047 Abhainn Bhrain, Co. Mayo",2016,Euro,"28,372.00",ABHAINN BHRAIN,1,CO. MAYO,MAYO
Household median gross income,"048 Partraí, Co. Mayo",2016,Euro,"44,777.00",PARTRAÍ,1,CO. MAYO,MAYO
Household median gross income,"049 Roslee, Co. Mayo",2016,Euro,"42,806.00",ROSLEE,1,CO. MAYO,MAYO
Household median gross income,"050 Shrule, Co. Mayo",2016,Euro,"44,663.00",SHRULE,1,CO. MAYO,MAYO
Household median gross income,"051 An Geata Mór Thuaidh, Co. Mayo",2016,Euro,"34,497.00",AN GEATA MÓR THUAIDH,1,CO. MAYO,MAYO
Household median gross income,"052 An Geata Mór Theas, Co. Mayo",2016,Euro,"29,532.00",AN GEATA MÓR THEAS,1,CO. MAYO,MAYO
Household median gross income,"053 Bangor, Co. Mayo",2016,Euro,"32,812.00",BANGOR,1,CO. MAYO,MAYO
Household median gross income,"054 Barr Rúscaí, Co. Mayo",2016,Euro,"29,869.00",BARR RÚSCAÍ,1,CO. MAYO,MAYO
Household median gross income,"055 Béal an Mhuirthead, Co. Mayo",2016,Euro,"34,015.00",BÉAL AN MHUIRTHEAD,1,CO. MAYO,MAYO
Household median gross income,"056 Gleann na Muaidhe, Co. Mayo",2016,Euro,"32,652.00",GLEANN NA MUAIDHE,1,CO. MAYO,MAYO
Household median gross income,"057 Gleann Chaisil, Co. Mayo",2016,Euro,"33,552.00",GLEANN CHAISIL,1,CO. MAYO,MAYO
Household median gross income,999 Glenco / Sheskin,2016,Euro,"36,026.00",GLENCO / SHESKIN,1,Co. Mayo,Mayo
Household median gross income,"059 Guala Mhór, Co. Mayo",2016,Euro,"36,421.00",GUALA MHÓR,1,CO. MAYO,MAYO
Household median gross income,"060 Cnoc an Daimh, Co. Mayo",2016,Euro,"28,439.00",CNOC AN DAIMH,1,CO. MAYO,MAYO
Household median gross income,"061 Cnoc na Lobhar, Co. Mayo",2016,Euro,"28,625.00",CNOC NA LOBHAR,1,CO. MAYO,MAYO
Household median gross income,"062 Moing na Bó, Co. Mayo",2016,Euro,"25,176.00",MOING NA BÓ,1,CO. MAYO,MAYO
Household median gross income,"063 Na Monga, Co. Mayo",2016,Euro,"28,466.00",NA MONGA,1,CO. MAYO,MAYO
Household median gross income,"064 Cnoc na Ráithe, Co. Mayo",2016,Euro,"25,872.00",CNOC NA RÁITHE,1,CO. MAYO,MAYO
Household median gross income,"066 Addergoole, Co. Mayo",2016,Euro,"41,261.00",ADDERGOOLE,1,CO. MAYO,MAYO
Household median gross income,"067 Balla, Co. Mayo",2016,Euro,"42,563.00",BALLA,1,CO. MAYO,MAYO
Household median gross income,"068 Ballinafad, Co. Mayo",2016,Euro,"41,981.00",BALLINAFAD,1,CO. MAYO,MAYO
Household median gross income,"069 Ballyhean, Co. Mayo",2016,Euro,"51,122.00",BALLYHEAN,1,CO. MAYO,MAYO
Household median gross income,"070 Ballynagoraher, Co. Mayo",2016,Euro,"40,567.00",BALLYNAGORAHER,1,CO. MAYO,MAYO
Household median gross income,"071 Bellavary, Co. Mayo",2016,Euro,"44,165.00",BELLAVARY,1,CO. MAYO,MAYO
Household median gross income,"072 Breaghwy, Co. Mayo",2016,Euro,"55,583.00",BREAGHWY,1,CO. MAYO,MAYO
Household median gross income,"073 Burren, Co. Mayo",2016,Euro,"45,431.00",BURREN,1,CO. MAYO,MAYO
Household median gross income,"074 Castlebar Rural (Part Urban), Co. Mayo",2016,Euro,"46,601.00",CASTLEBAR RURAL (PART URBAN),1,CO. MAYO,MAYO
Household median gross income,"075 Clogher, Co. Mayo",2016,Euro,"44,356.00",CLOGHER,2,CO. MAYO,MAYO
Household median gross income,"076 Cloonkeen, Co. Mayo",2016,Euro,"48,126.00",CLOONKEEN,1,CO. MAYO,MAYO
Household median gross income,"077 Croaghmoyle, Co. Mayo",2016,Euro,"36,463.00",CROAGHMOYLE,1,CO. MAYO,MAYO
Household median gross income,"078 Killavally, Co. Mayo",2016,Euro,"53,687.00",KILLAVALLY,1,CO. MAYO,MAYO
Household median gross income,"079 Manulla, Co. Mayo",2016,Euro,"50,164.00",MANULLA,1,CO. MAYO,MAYO
Household median gross income,"080 Pontoon, Co. Mayo",2016,Euro,"43,027.00",PONTOON,1,CO. MAYO,MAYO
Household median gross income,"081 Strade, Co. Mayo",2016,Euro,"39,686.00",STRADE,1,CO. MAYO,MAYO
Household median gross income,"082 Tamhnaigh na Graí, Co. Mayo",2016,Euro,"41,639.00",TAMHNAIGH NA GRAÍ,1,CO. MAYO,MAYO
Household median gross income,"083 Turlough, Co. Mayo",2016,Euro,"56,021.00",TURLOUGH,1,CO. MAYO,MAYO
Household median gross income,"084 Ballindine, Co. Mayo",2016,Euro,"41,554.00",BALLINDINE,1,CO. MAYO,MAYO
Household median gross income,"085 Ballyhaunis, Co. Mayo",2016,Euro,"34,215.00",BALLYHAUNIS,1,CO. MAYO,MAYO
Household median gross income,"086 Ballyhowly, Co. Mayo",2016,Euro,"40,221.00",BALLYHOWLY,1,CO. MAYO,MAYO
Household median gross income,"087 Bekan, Co. Mayo",2016,Euro,"37,718.00",BEKAN,1,CO. MAYO,MAYO
Household median gross income,"088 Caraun, Co. Mayo",2016,Euro,"37,137.00",CARAUN,1,CO. MAYO,MAYO
Household median gross income,"089 Claremorris, Co. Mayo",2016,Euro,"38,422.00",CLAREMORRIS,1,CO. MAYO,MAYO
Household median gross income,"090 Cloghermore, Co. Mayo",2016,Euro,"41,612.00",CLOGHERMORE,1,CO. MAYO,MAYO
Household median gross income,"091 Course, Co. Mayo",2016,Euro,"37,201.00",COURSE,1,CO. MAYO,MAYO
Household median gross income,"092 Crossboyne, Co. Mayo",2016,Euro,"50,035.00",CROSSBOYNE,1,CO. MAYO,MAYO
Household median gross income,"093 Culnacleha, Co. Mayo",2016,Euro,"40,851.00",CULNACLEHA,1,CO. MAYO,MAYO
Household median gross income,"094 Garrymore, Co. Mayo",2016,Euro,"39,084.00",GARRYMORE,1,CO. MAYO,MAYO
Household median gross income,"095 Kilcolman, Co. Mayo",2016,Euro,"52,809.00",KILCOLMAN,1,CO. MAYO,MAYO
Household median gross income,"096 Kilvine, Co. Mayo",2016,Euro,"38,292.00",KILVINE,1,CO. MAYO,MAYO
Household median gross income,"097 Knock North, Co. Mayo",2016,Euro,"29,213.00",KNOCK NORTH,1,CO. MAYO,MAYO
Household median gross income,"098 Knock South, Co. Mayo",2016,Euro,"27,945.00",KNOCK SOUTH,1,CO. MAYO,MAYO
Household median gross income,"099 Loughanboy, Co. Mayo",2016,Euro,"37,466.00",LOUGHANBOY,1,CO. MAYO,MAYO
Household median gross income,"100 Mayo, Co. Mayo",2016,Euro,"42,629.00",MAYO,1,CO. MAYO,MAYO
Household median gross income,"101 Murneen, Co. Mayo",2016,Euro,"38,317.00",MURNEEN,1,CO. MAYO,MAYO
Household median gross income,"102 Tagheen, Co. Mayo",2016,Euro,"37,999.00",TAGHEEN,1,CO. MAYO,MAYO
Household median gross income,"103 Aghamore, Co. Mayo",2016,Euro,"34,926.00",AGHAMORE,1,CO. MAYO,MAYO
Household median gross income,"104 Ballinamore, Co. Mayo",2016,Euro,"40,904.00",BALLINAMORE,1,CO. MAYO,MAYO
Household median gross income,"105 Bohola, Co. Mayo",2016,Euro,"38,244.00",BOHOLA,1,CO. MAYO,MAYO
Household median gross income,"106 Brackloon, Co. Mayo",2016,Euro,"35,894.00",BRACKLOON,1,CO. MAYO,MAYO
Household median gross income,"107 Callow, Co. Mayo",2016,Euro,"35,271.00",CALLOW,1,CO. MAYO,MAYO
Household median gross income,"108 Cloonmore, Co. Mayo",2016,Euro,"25,123.00",CLOONMORE,1,CO. MAYO,MAYO
Household median gross income,"109 Coolnaha, Co. Mayo",2016,Euro,"39,786.00",COOLNAHA,1,CO. MAYO,MAYO
Household median gross income,"110 Cuildoo, Co. Mayo",2016,Euro,"32,606.00",CUILDOO,1,CO. MAYO,MAYO
Household median gross income,"111 Doocastle, Co. Mayo",2016,Euro,"27,449.00",DOOCASTLE,1,CO. MAYO,MAYO
Household median gross income,"112 Kilbeagh, Co. Mayo",2016,Euro,"34,399.00",KILBEAGH,1,CO. MAYO,MAYO
Household median gross income,"113 Kilkelly, Co. Mayo",2016,Euro,"30,620.00",KILKELLY,1,CO. MAYO,MAYO
Household median gross income,"114 Killedan, Co. Mayo",2016,Euro,"39,961.00",KILLEDAN,1,CO. MAYO,MAYO
